Id,Mid,BPM,,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
34302,100343,225,0.5,450.0,A Sacred Lot,,,,
34303,100343,225,0.5,450.0,A Sacred Lot,,,,
34401,100344,80,0.25,320.0,A Shared Dream(Instrumental),5.6 TPS (5.33 / 5.6 / 5.87),,,
34402,100344,80,0.25,320.0,A Shared Dream(Instrumental),,,,
34403,100344,80,0.25,320.0,A Shared Dream(Instrumental),,,,
34501,100345,120,0.5,240.0,A Sky Full of Stars,4.0 TPS (4.0 / 4.0 / 4.0),,,
34502,100345,120,0.5,240.0,A Sky Full of Stars,,,,
34503,100345,120,0.5,240.0,A Sky Full of Stars,,,,
34601,100346,152,0.25,608.0,A Surprise at the Lake,10.13 TPS (10.13 / 10.13 / 10.13),,,
34602,100346,152,0.25,608.0,A Surprise at the Lake,,,,
34603,100346,152,0.25,608.0,A Surprise at the Lake,,,,
34701,100347,194,0.25,776.0,A Tale Of Six Trillions Years And A Night,12.93 TPS (12.93 / 12.93 / 12.93),,,
34702,100347,194,0.25,776.0,A Tale Of Six Trillions Years And A Night,,,,
34703,100347,194,0.25,776.0,A Tale Of Six Trillions Years And A Night,,,,
34801,100348,100,0.5,200.0,A Tear,3.47 TPS (3.33 / 3.47 / 3.6),,,
34802,100348,100,0.5,200.0,A Tear,,,,
34803,100348,100,0.5,200.0,A Tear,,,,
34901,100349,86,0.25,344.0,A Tight Spot During Battle!,5.73 TPS (5.73 / 5.73 / 5.73),,,
34902,100349,86,0.25,344.0,A Tight Spot During Battle!,,,,
34903,100349,86,0.25,344.0,A Tight Spot During Battle!,,,,
35001,100350,170,0.5,340.0,A Tiny Tiny Clever Commander,5.67 TPS (5.67 / 5.67 / 5.67),,,
35002,100350,170,0.5,340.0,A Tiny Tiny Clever Commander,,,,
35003,100350,170,0.5,340.0,A Tiny Tiny Clever Commander,,,,
35101,100351,132,0.5,264.0,A Totally Different Rag,4.4 TPS (4.4 / 4.4 / 4.4),,,
35102,100351,132,0.5,264.0,A Totally Different Rag,,,,
35103,100351,132,0.5,264.0,A Totally Different Rag,,,,
35201,100352,140,0.5,280.0,A Town Called Hometown,4.67 TPS (4.67 / 4.67 / 4.67),,,
35202,100352,140,0.5,280.0,A Town Called Hometown,,,,
35203,100352,140,0.5,280.0,A Town Called Hometown,,,,
35301,100353,210,0.5,420.0,A Town With an Ocean View,7.0 TPS (7.0 / 7.0 / 7.0),,,
35302,100353,210,0.5,420.0,A Town With an Ocean View,,,,
35303,100353,210,0.5,420.0,A Town With an Ocean View,,,,
35401,100354,960,2,480.0,A Trick of a Dynamic Wind Op.8,8.0 TPS (8.0 / 8.0 / 8.0),,,
35402,100354,960,2,480.0,A Trick of a Dynamic Wind Op.8,,,,
35403,100354,960,2,480.0,A Trick of a Dynamic Wind Op.8,,,,
35501,100355,155,0.5,310.0,a tricky chinese's,5.3 TPS (5.17 / 5.3 / 5.43),,,
35502,100355,155,0.5,310.0,a tricky chinese's,,,,
35503,100355,155,0.5,310.0,a tricky chinese's,,,,
35601,100356,228,0.75,304.0,A Wish for Peace,5.07 TPS (5.07 / 5.07 / 5.07),,,
35602,100356,228,0.75,304.0,A Wish for Peace,,,,
35603,100356,228,0.75,304.0,A Wish for Peace,,,,
35701,100357,130,0.5,260.0,A World of Grey,4.33 TPS (4.33 / 4.33 / 4.33),,,
35702,100357,130,0.5,260.0,A World of Grey,,,,
35703,100357,130,0.5,260.0,A World of Grey,,,,
35801,100358,100,0.25,400.0,A-ing,7.0 TPS (6.67 / 7.0 / 7.33),,,
35802,100358,100,0.25,400.0,A-ing,,,,
35803,100358,100,0.25,400.0,A-ing,,,,
35901,100359,69,0.25,276.0,A-Roving,4.6 TPS (4.6 / 4.6 / 4.6),,,
35902,100359,69,0.25,276.0,A-Roving,,,,
35903,100359,69,0.25,276.0,A-Roving,,,,
36001,100360,85,0.25,340.0,Ab Irato (The Perfect Etude),5.8 TPS (5.67 / 5.8 / 5.93),,,
36002,100360,85,0.25,340.0,Ab Irato (The Perfect Etude),,,,
36003,100360,85,0.25,340.0,Ab Irato (The Perfect Etude),,,,
36101,100361,1,1,1.0,Ab irato S.143,0.02 TPS (0.02 / 0.02 / 0.02),,,
36102,100361,1,1,1.0,Ab irato S.143,,,,
36103,100361,1,1,1.0,Ab irato S.143,,,,
36201,100362,120,0.25,480.0,ABBA - I Still Have Faith In You,10.0 TPS (10.0 / 10.0 / 10.0),,,
36202,100362,120,0.25,480.0,ABBA - I Still Have Faith In You,,,,
36203,100362,120,0.25,480.0,ABBA - I Still Have Faith In You,,,,
36301,100363,70,0.5,140.0,Abinj,2.33 TPS (2.33 / 2.33 / 2.33),,,
36302,100363,70,0.5,140.0,Abinj,,,,
36303,100363,70,0.5,140.0,Abinj,,,,
36401,100364,240,0.75,320.0,Abschied (Russisches Volkslied) S.251,5.33 TPS (5.33 / 5.33 / 5.33),,,
36402,100364,240,0.75,320.0,Abschied (Russisches Volkslied) S.251,,,,
36403,100364,240,0.75,320.0,Abschied (Russisches Volkslied) S.251,,,,
36501,100365,66,0.375,176.0,Abschied,2.93 TPS (2.93 / 2.93 / 2.93),,,
36502,100365,66,0.375,176.0,Abschied,,,,
36503,100365,66,0.375,176.0,Abschied,,,,
36601,100366,450,1.5,300.0,Access,5.0 TPS (5.0 / 5.0 / 5.0),,,
36602,100366,450,1.5,300.0,Access,,,,
36603,100366,450,1.5,300.0,Access,,,,
36701,100367,120,1,120.0,Accompaniment Challenge,4.91 TPS (5.27 / 6.12 / 3.35),,,
36702,100367,120,1,120.0,Accompaniment Challenge,,,,
36703,100367,120,1,120.0,Accompaniment Challenge,,,,
36801,100368,300,1,300.0,Accompaniment tile,5.0 TPS (5.0 / 5.0 / 5.0),,,
36802,100368,300,1,300.0,Accompaniment tile,,,,
36803,100368,300,1,300.0,Accompaniment tile,,,,
36901,100369,110,0.25,440.0,Accumula Town (Furret Walk),7.33 TPS (7.33 / 7.33 / 7.33),,,
36902,100369,110,0.25,440.0,Accumula Town (Furret Walk),,,,
36903,100369,110,0.25,440.0,Accumula Town (Furret Walk),,,,
37001,100370,120,0.25,480.0,Accumula Town,8.0 TPS (8.0 / 8.0 / 8.0),,,
37002,100370,120,0.25,480.0,Accumula Town,,,,
37003,100370,120,0.25,480.0,Accumula Town,,,,
37101,100371,160,0.5,320.0,Across the Snow,5.33 TPS (5.33 / 5.33 / 5.33),,,
37102,100371,160,0.5,320.0,Across the Snow,,,,
37103,100371,160,0.5,320.0,Across the Snow,,,,
37201,100372,210,0.5,420.0,Addict With a Pen,7.0 TPS (7.0 / 7.0 / 7.0),,,
37202,100372,210,0.5,420.0,Addict With a Pen,,,,
37203,100372,210,0.5,420.0,Addict With a Pen,,,,
37301,100373,450,0.75,600.0,Adelaide Op.46,10.0 TPS (10.0 / 10.0 / 10.0),,,
37302,100373,450,0.75,600.0,Adelaide Op.46,,,,
37303,100373,450,0.75,600.0,Adelaide Op.46,,,,
37401,100374,90,0.25,360.0,Admission chorus,6.13 TPS (6.0 / 6.13 / 6.27),,,
37402,100374,90,0.25,360.0,Admission chorus,,,,
37403,100374,90,0.25,360.0,Admission chorus,,,,
37501,100375,75,0.25,300.0,Adrian's Dream,5.0 TPS (5.0 / 5.0 / 5.0),,,
37502,100375,75,0.25,300.0,Adrian's Dream,,,,
37503,100375,75,0.25,300.0,Adrian's Dream,,,,
37601,100376,135,0.5,270.0,Adventure Fantasy,4.5 TPS (4.5 / 4.5 / 4.5),,,
37602,100376,135,0.5,270.0,Adventure Fantasy,,,,
37603,100376,135,0.5,270.0,Adventure Fantasy,,,,
37701,100377,130,0.5,260.0,Adventure of the Boss Tiger,4.4 TPS (4.33 / 4.4 / 4.47),,,
37702,100377,130,0.5,260.0,Adventure of the Boss Tiger,,,,
37703,100377,130,0.5,260.0,Adventure of the Boss Tiger,,,,
37801,100378,130,0.5,260.0,Adventure Of Tiger,4.4 TPS (4.33 / 4.4 / 4.47),,,
37802,100378,130,0.5,260.0,Adventure Of Tiger,,,,
37803,100378,130,0.5,260.0,Adventure Of Tiger,,,,
37901,100379,387,0.75,516.0,Adventure Theme,8.6 TPS (8.6 / 8.6 / 8.6),,,
37902,100379,387,0.75,516.0,Adventure Theme,,,,
37903,100379,387,0.75,516.0,Adventure Theme,,,,
38001,100380,360,0.625,576.0,Aegis Cave,9.6 TPS (9.6 / 9.6 / 9.6),,,
38002,100380,360,0.625,576.0,Aegis Cave,,,,
38003,100380,360,0.625,576.0,Aegis Cave,,,,
38101,100381,80,0.5,160.0,AETER,2.67 TPS (2.67 / 2.67 / 2.67),,,
38102,100381,80,0.5,160.0,AETER,,,,
38103,100381,80,0.5,160.0,AETER,,,,
38201,100382,90,0.25,360.0,Affections Touching Across Time,6.0 TPS (6.0 / 6.0 / 6.0),,,
38202,100382,90,0.25,360.0,Affections Touching Across Time,,,,
38203,100382,90,0.25,360.0,Affections Touching Across Time,,,,
38301,100383,90,0.25,360.0,Africa,6.0 TPS (6.0 / 6.0 / 6.0),,,
38302,100383,90,0.25,360.0,Africa,,,,
38303,100383,90,0.25,360.0,Africa,,,,
38401,100384,60,0.25,240.0,Afterlife The Limelight,4.0 TPS (4.0 / 4.0 / 4.0),,,
38402,100384,60,0.25,240.0,Afterlife The Limelight,,,,
38403,100384,60,0.25,240.0,Afterlife The Limelight,,,,
38501,100385,220,0.5,440.0,Afterlife,7.33 TPS (7.33 / 7.33 / 7.33),,,
38502,100385,220,0.5,440.0,Afterlife,,,,
38503,100385,220,0.5,440.0,Afterlife,,,,
38601,100386,130,0.5,260.0,Afti i Nyxta Menei,4.33 TPS (4.33 / 4.33 / 4.33),,,
38602,100386,130,0.5,260.0,Afti i Nyxta Menei,,,,
38603,100386,130,0.5,260.0,Afti i Nyxta Menei,,,,
38701,100387,285,0.75,380.0,Again,6.33 TPS (6.33 / 6.33 / 6.33),,,
38702,100387,285,0.75,380.0,Again,,,,
38703,100387,285,0.75,380.0,Again,,,,
38801,100388,480,1,480.0,Agape Op.87,8.0 TPS (8.0 / 8.0 / 8.0),,,
38802,100388,480,1,480.0,Agape Op.87,,,,
38803,100388,480,1,480.0,Agape Op.87,,,,
38901,100389,86,0.125,688.0,aghy,11.47 TPS (11.47 / 11.47 / 11.47),,,
38902,100389,86,0.125,688.0,aghy,,,,
38903,100389,86,0.125,688.0,aghy,,,,
39001,100390,120,0.5,240.0,Ah Choo,4.17 TPS (4.0 / 4.17 / 4.33),,,
39002,100390,120,0.5,240.0,Ah Choo,,,,
39003,100390,120,0.5,240.0,Ah Choo,,,,
39101,100391,418.5,0.75,558.0,Ah! Perfido Op.65,9.3 TPS (9.3 / 9.3 / 9.3),,,
39102,100391,418.5,0.75,558.0,Ah! Perfido Op.65,,,,
39103,100391,418.5,0.75,558.0,Ah! Perfido Op.65,,,,
39201,100392,480,1,480.0,Ahh Op.76,8.0 TPS (8.0 / 8.0 / 8.0),,,
39202,100392,480,1,480.0,Ahh Op.76,,,,
39203,100392,480,1,480.0,Ahh Op.76,,,,
39301,100393,120,0.25,480.0,ahyesyesyes,8.0 TPS (8.0 / 8.0 / 8.0),,,
39302,100393,120,0.25,480.0,ahyesyesyes,,,,
39303,100393,120,0.25,480.0,ahyesyesyes,,,,
39401,100394,73,0.1875,389.3333333333333,Ai Yeu Bac Ho Chi Minh Hon Thieu Nien Nhi Dong,6.49 TPS (6.49 / 6.49 / 6.49),,,
39402,100394,73,0.1875,389.3333333333333,Ai Yeu Bac Ho Chi Minh Hon Thieu Nien Nhi Dong,,,,
39403,100394,73,0.1875,389.3333333333333,Ai Yeu Bac Ho Chi Minh Hon Thieu Nien Nhi Dong,,,,
39501,100395,720,0.75,960.0,aibomb2,16.0 TPS (16.0 / 16.0 / 16.0),,,
39502,100395,720,0.75,960.0,aibomb2,,,,
39503,100395,720,0.75,960.0,aibomb2,,,,
39601,100396,95,0.25,380.0,Aida-Grand March,6.47 TPS (6.33 / 6.47 / 6.6),,,
39602,100396,95,0.25,380.0,Aida-Grand March,,,,
39603,100396,95,0.25,380.0,Aida-Grand March,,,,
39701,100397,291,0.75,388.0,Aime-Moi Op.15 No.1,6.57 TPS (6.47 / 6.47 / 6.76),,,
39702,100397,291,0.75,388.0,Aime-Moi Op.15 No.1,,,,
39703,100397,291,0.75,388.0,Aime-Moi Op.15 No.1,,,,
39801,100398,110,0.5,220.0,Air Catcher,3.67 TPS (3.67 / 3.67 / 3.67),,,
39802,100398,110,0.5,220.0,Air Catcher,,,,
39803,100398,110,0.5,220.0,Air Catcher,,,,
39901,100399,276,0.5,552.0,Air de Ballet Op.24 No.2,9.2 TPS (9.2 / 9.2 / 9.2),,,
39902,100399,276,0.5,552.0,Air de Ballet Op.24 No.2,,,,
39903,100399,276,0.5,552.0,Air de Ballet Op.24 No.2,,,,
40001,100400,330,0.5,660.0,Air of Unease,11.0 TPS (11.0 / 11.0 / 11.0),,,
40002,100400,330,0.5,660.0,Air of Unease,,,,
40003,100400,330,0.5,660.0,Air of Unease,,,,
40101,100401,35,0.125,280.0,Air on G String,4.67 TPS (4.67 / 4.67 / 4.67),,,
40102,100401,35,0.125,280.0,Air on G String,,,,
40103,100401,35,0.125,280.0,Air on G String,,,,
40201,100402,540,1.5,360.0,Air Rally,6.0 TPS (6.0 / 6.0 / 6.0),,,
40202,100402,540,1.5,360.0,Air Rally,,,,
40203,100402,540,1.5,360.0,Air Rally,,,,
40301,100403,600,0.75,800.0,Airborne Robots (Another Ver.),13.33 TPS (13.33 / 13.33 / 13.33),,,
40302,100403,600,0.75,800.0,Airborne Robots (Another Ver.),,,,
40303,100403,600,0.75,800.0,Airborne Robots (Another Ver.),,,,
40401,100404,450,0.75,600.0,Airborne Robots,10.0 TPS (10.0 / 10.0 / 10.0),,,
40402,100404,450,0.75,600.0,Airborne Robots,,,,
40403,100404,450,0.75,600.0,Airborne Robots,,,,
40501,100405,390,0.75,520.0,Airplane Pt.2,8.67 TPS (8.67 / 8.67 / 8.67),,,
40502,100405,390,0.75,520.0,Airplane Pt.2,,,,
40503,100405,390,0.75,520.0,Airplane Pt.2,,,,
40601,100406,90,0.25,360.0,Airship (Super Mario Bros.),6.0 TPS (6.0 / 6.0 / 6.0),,,
40602,100406,90,0.25,360.0,Airship (Super Mario Bros.),,,,
40603,100406,90,0.25,360.0,Airship (Super Mario Bros.),,,,
40701,100407,148,0.25,592.0,Airship Fortress,9.87 TPS (9.87 / 9.87 / 9.87),,,
40702,100407,148,0.25,592.0,Airship Fortress,,,,
40703,100407,148,0.25,592.0,Airship Fortress,,,,
40801,100408,114,0.25,456.0,Airy,7.6 TPS (7.6 / 7.6 / 7.6),,,
40802,100408,114,0.25,456.0,Airy,,,,
40803,100408,114,0.25,456.0,Airy,,,,
40901,100409,115,0.25,460.0,Aishite Aishite Aishite,7.67 TPS (7.67 / 7.67 / 7.67),,,
40902,100409,115,0.25,460.0,Aishite Aishite Aishite,,,,
40903,100409,115,0.25,460.0,Aishite Aishite Aishite,,,,
41001,100410,69,0.5,138.0,Aitai-tai,2.3 TPS (2.3 / 2.3 / 2.3),,,
41002,100410,69,0.5,138.0,Aitai-tai,,,,
41003,100410,69,0.5,138.0,Aitai-tai,,,,
41101,100411,113,0.5,226.0,Ajax Polka,3.83 TPS (3.77 / 3.83 / 3.9),,,
41102,100411,113,0.5,226.0,Ajax Polka,,,,
41103,100411,113,0.5,226.0,Ajax Polka,,,,
41201,100412,555,0.75,740.0,Akasha,12.33 TPS (12.33 / 12.33 / 12.33),,,
41202,100412,555,0.75,740.0,Akasha,,,,
41203,100412,555,0.75,740.0,Akasha,,,,
41301,100413,120,0.25,480.0,Alan Walker 3 in 1 SOUTH,8.0 TPS (8.0 / 8.0 / 8.0),,,
41302,100413,120,0.25,480.0,Alan Walker 3 in 1 SOUTH,,,,
41303,100413,120,0.25,480.0,Alan Walker 3 in 1 SOUTH,,,,
41401,100414,210,0.75,280.0,Album Leaf (Moderato) in E major B.151,4.67 TPS (4.67 / 4.67 / 4.67),,,
41402,100414,210,0.75,280.0,Album Leaf (Moderato) in E major B.151,,,,
41403,100414,210,0.75,280.0,Album Leaf (Moderato) in E major B.151,,,,
41501,100415,555,0.75,740.0,Album Leaf in Waltz Form S.166,12.33 TPS (12.33 / 12.33 / 12.33),,,
41502,100415,555,0.75,740.0,Album Leaf in Waltz Form S.166,,,,
41503,100415,555,0.75,740.0,Album Leaf in Waltz Form S.166,,,,
41601,100416,90,0.25,360.0,Album Leaf,6.53 TPS (6.0 / 6.53 / 7.07),,,
41602,100416,90,0.25,360.0,Album Leaf,,,,
41603,100416,90,0.25,360.0,Album Leaf,,,,
41701,100417,200,0.5,400.0,Album Op.72 No.1 (Prelude),6.67 TPS (6.67 / 6.67 / 6.67),,,
41702,100417,200,0.5,400.0,Album Op.72 No.1 (Prelude),,,,
41703,100417,200,0.5,400.0,Album Op.72 No.1 (Prelude),,,,
41801,100418,133.5,0.5,267.0,Album Op.72 No.2 (Carillon),4.45 TPS (4.45 / 4.45 / 4.45),,,
41802,100418,133.5,0.5,267.0,Album Op.72 No.2 (Carillon),,,,
41803,100418,133.5,0.5,267.0,Album Op.72 No.2 (Carillon),,,,
41901,100419,240,0.5,480.0,Album Op.72 No.3 (Toccata),8.0 TPS (8.0 / 8.0 / 8.0),,,
41902,100419,240,0.5,480.0,Album Op.72 No.3 (Toccata),,,,
41903,100419,240,0.5,480.0,Album Op.72 No.3 (Toccata),,,,
42001,100420,219,0.5,438.0,Album Op.72 No.4 (Valse),7.3 TPS (7.3 / 7.3 / 7.3),,,
42002,100420,219,0.5,438.0,Album Op.72 No.4 (Valse),,,,
42003,100420,219,0.5,438.0,Album Op.72 No.4 (Valse),,,,
42101,100421,218,0.5,436.0,Album Op.72 No.5 (Chanson Napolitaine),7.27 TPS (7.27 / 7.27 / 7.27),,,
42102,100421,218,0.5,436.0,Album Op.72 No.5 (Chanson Napolitaine),,,,
42103,100421,218,0.5,436.0,Album Op.72 No.5 (Chanson Napolitaine),,,,
42201,100422,240,0.5,480.0,Album Op.72 No.6 (Finale),8.0 TPS (8.0 / 8.0 / 8.0),,,
42202,100422,240,0.5,480.0,Album Op.72 No.6 (Finale),,,,
42203,100422,240,0.5,480.0,Album Op.72 No.6 (Finale),,,,
42301,100423,110,0.5,220.0,Album-leaf Op.12 No.7,3.8 TPS (3.67 / 3.8 / 3.93),,,
42302,100423,110,0.5,220.0,Album-leaf Op.12 No.7,,,,
42303,100423,110,0.5,220.0,Album-leaf Op.12 No.7,,,,
42401,100424,107,0.5,214.0,Alcohol Free (Playable Ver.),3.57 TPS (3.57 / 3.57 / 3.57),,,
42402,100424,107,0.5,214.0,Alcohol Free (Playable Ver.),,,,
42403,100424,107,0.5,214.0,Alcohol Free (Playable Ver.),,,,
42501,100425,107,0.25,428.0,Alcohol Free,7.13 TPS (7.13 / 7.13 / 7.13),,,
42502,100425,107,0.25,428.0,Alcohol Free,,,,
42503,100425,107,0.25,428.0,Alcohol Free,,,,
42601,100426,200,0.375,533.3333333333334,Aleph-0 (Playable Ver.),8.89 TPS (8.89 / 8.89 / 8.89),,,
42602,100426,200,0.375,533.3333333333334,Aleph-0 (Playable Ver.),,,,
42603,100426,200,0.375,533.3333333333334,Aleph-0 (Playable Ver.),,,,
42701,100427,229.348,0.5,458.696,Aleph-0 1,7.64 TPS (7.64 / 7.64 / 7.64),,,
42702,100427,229.348,0.5,458.696,Aleph-0 1,,,,
42703,100427,229.348,0.5,458.696,Aleph-0 1,,,,
42801,100428,200,0.25,800.0,Aleph-0,13.33 TPS (13.33 / 13.33 / 13.33),,,
42802,100428,200,0.25,800.0,Aleph-0,,,,
42803,100428,200,0.25,800.0,Aleph-0,,,,
42901,100429,220,0.5,440.0,Alexander The Great,7.33 TPS (7.33 / 7.33 / 7.33),,,
42902,100429,220,0.5,440.0,Alexander The Great,,,,
42903,100429,220,0.5,440.0,Alexander The Great,,,,
43001,100430,180,0.5,360.0,AlexPopa's Challenge 1,6.0 TPS (6.0 / 6.0 / 6.0),,,
43002,100430,180,0.5,360.0,AlexPopa's Challenge 1,,,,
43003,100430,180,0.5,360.0,AlexPopa's Challenge 1,,,,
43101,100431,142,0.25,568.0,Alice in Wonderland,9.47 TPS (9.47 / 9.47 / 9.47),,,
43102,100431,142,0.25,568.0,Alice in Wonderland,,,,
43103,100431,142,0.25,568.0,Alice in Wonderland,,,,
43201,100432,64,0.25,256.0,Alice of Human Sacrifice,4.27 TPS (4.27 / 4.27 / 4.27),,,
43202,100432,64,0.25,256.0,Alice of Human Sacrifice,,,,
43203,100432,64,0.25,256.0,Alice of Human Sacrifice,,,,
43301,100433,200,0.5,400.0,aLIEz,6.67 TPS (6.67 / 6.67 / 6.67),,,
43302,100433,200,0.5,400.0,aLIEz,,,,
43303,100433,200,0.5,400.0,aLIEz,,,,
43401,100434,75,0.25,300.0,Alkan's Challenge,5.0 TPS (5.0 / 5.0 / 5.0),,,
43402,100434,75,0.25,300.0,Alkan's Challenge,,,,
43403,100434,75,0.25,300.0,Alkan's Challenge,,,,
43501,100435,85,0.5,170.0,All About Us,2.9 TPS (2.83 / 2.9 / 2.97),,,
43502,100435,85,0.5,170.0,All About Us,,,,
43503,100435,85,0.5,170.0,All About Us,,,,
43601,100436,100,0.25,400.0,All Falls Down,6.67 TPS (6.67 / 6.67 / 6.67),,,
43602,100436,100,0.25,400.0,All Falls Down,,,,
43603,100436,100,0.25,400.0,All Falls Down,,,,
43701,100437,112,0.25,448.0,All I Want For Christmas Is You,7.47 TPS (7.47 / 7.47 / 7.47),,,
43702,100437,112,0.25,448.0,All I Want For Christmas Is You,,,,
43703,100437,112,0.25,448.0,All I Want For Christmas Is You,,,,
43801,100438,145,0.5,290.0,All In,5.0 TPS (4.83 / 5.0 / 5.17),,,
43802,100438,145,0.5,290.0,All In,,,,
43803,100438,145,0.5,290.0,All In,,,,
43901,100439,80,0.25,320.0,All is Found (Frozen 2),5.33 TPS (5.33 / 5.33 / 5.33),,,
43902,100439,80,0.25,320.0,All is Found (Frozen 2),,,,
43903,100439,80,0.25,320.0,All is Found (Frozen 2),,,,
44001,100440,140,0.25,560.0,All Kinds Of Tiles,9.87 TPS (9.33 / 9.87 / 10.4),,,
44002,100440,140,0.25,560.0,All Kinds Of Tiles,,,,
44003,100440,140,0.25,560.0,All Kinds Of Tiles,,,,
44101,100441,64,0.25,256.0,All My Fellas,10.8 TPS (10.8 / 10.8 / 10.8),,,
44102,100441,64,0.25,256.0,All My Fellas,,,,
44103,100441,64,0.25,256.0,All My Fellas,,,,
44201,100442,208,0.5,416.0,All of LisztTiles2906,6.93 TPS (6.93 / 6.93 / 6.93),,,
44202,100442,208,0.5,416.0,All of LisztTiles2906,,,,
44203,100442,208,0.5,416.0,All of LisztTiles2906,,,,
44301,100443,208,0.5,416.0,All of Me,6.93 TPS (6.93 / 6.93 / 6.93),,,
44302,100443,208,0.5,416.0,All of Me,,,,
44303,100443,208,0.5,416.0,All of Me,,,,
44401,100444,19910329,0.5,39820658.0,All Right (Another Ver.),663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,
44402,100444,19910329,0.5,39820658.0,All Right (Another Ver.),,,,
44403,100444,19910329,0.5,39820658.0,All Right (Another Ver.),,,,
44501,100445,1,0.5,2.0,All Right,0.03 TPS (0.03 / 0.03 / 0.03),,,
44502,100445,1,0.5,2.0,All Right,,,,
44503,100445,1,0.5,2.0,All Right,,,,
44601,100446,120,0.5,240.0,All Seasons Red,4.0 TPS (4.0 / 4.0 / 4.0),,,
44602,100446,120,0.5,240.0,All Seasons Red,,,,
44603,100446,120,0.5,240.0,All Seasons Red,,,,
44701,100447,108,0.25,432.0,All Star BEEPY,7.2 TPS (7.2 / 7.2 / 7.2),,,
44702,100447,108,0.25,432.0,All Star BEEPY,,,,
44703,100447,108,0.25,432.0,All Star BEEPY,,,,
44801,100448,108,0.25,432.0,All Star,7.2 TPS (7.2 / 7.2 / 7.2),,,
44802,100448,108,0.25,432.0,All Star,,,,
44803,100448,108,0.25,432.0,All Star,,,,
44901,100449,240,0.5,480.0,All The Way,8.0 TPS (8.0 / 8.0 / 8.0),,,
44902,100449,240,0.5,480.0,All The Way,,,,
44903,100449,240,0.5,480.0,All The Way,,,,
45001,100450,240,0.5,480.0,All Things Bright and Beautiful,8.0 TPS (8.0 / 8.0 / 8.0),,,
45002,100450,240,0.5,480.0,All Things Bright and Beautiful,,,,
45003,100450,240,0.5,480.0,All Things Bright and Beautiful,,,,
45101,100451,180,0.5,360.0,All We Know,6.0 TPS (6.0 / 6.0 / 6.0),,,
45102,100451,180,0.5,360.0,All We Know,,,,
45103,100451,180,0.5,360.0,All We Know,,,,
45201,100452,270,0.75,360.0,Alla Breve in D Major BWV 589,6.0 TPS (6.0 / 6.0 / 6.0),,,
45202,100452,270,0.75,360.0,Alla Breve in D Major BWV 589,,,,
45203,100452,270,0.75,360.0,Alla Breve in D Major BWV 589,,,,
45301,100453,399,0.75,532.0,Allegretto and Mazurka KK VIIb_7-8,8.87 TPS (8.87 / 8.87 / 8.87),,,
45302,100453,399,0.75,532.0,Allegretto and Mazurka KK VIIb_7-8,,,,
45303,100453,399,0.75,532.0,Allegretto and Mazurka KK VIIb_7-8,,,,
45401,100454,540,0.75,720.0,Allegretto in C Minor Hess 66,12.0 TPS (12.0 / 12.0 / 12.0),,,
45402,100454,540,0.75,720.0,Allegretto in C Minor Hess 66,,,,
45403,100454,540,0.75,720.0,Allegretto in C Minor Hess 66,,,,
45501,100455,540,0.75,720.0,Allegretto in C Minor WoO 53,12.0 TPS (12.0 / 12.0 / 12.0),,,
45502,100455,540,0.75,720.0,Allegretto in C Minor WoO 53,,,,
45503,100455,540,0.75,720.0,Allegretto in C Minor WoO 53,,,,
45601,100456,450,0.75,600.0,Allegretto in F-sharp major KK Anh II_1,10.0 TPS (10.0 / 10.0 / 10.0),,,
45602,100456,450,0.75,600.0,Allegretto in F-sharp major KK Anh II_1,,,,
45603,100456,450,0.75,600.0,Allegretto in F-sharp major KK Anh II_1,,,,
45701,100457,60,0.25,240.0,Allegretto Op.126 No.2,5.0 TPS (4.87 / 5.0 / 5.13),,,
45702,100457,60,0.25,240.0,Allegretto Op.126 No.2,,,,
45703,100457,60,0.25,240.0,Allegretto Op.126 No.2,,,,
45801,100458,469.5,0.75,626.0,Allegro Appassionato Op.70,10.43 TPS (10.43 / 10.43 / 10.43),,,
45802,100458,469.5,0.75,626.0,Allegro Appassionato Op.70,,,,
45803,100458,469.5,0.75,626.0,Allegro Appassionato Op.70,,,,
45901,100459,360,0.75,480.0,Allegro de Concert Op.46,8.0 TPS (8.0 / 8.0 / 8.0),,,
45902,100459,360,0.75,480.0,Allegro de Concert Op.46,,,,
45903,100459,360,0.75,480.0,Allegro de Concert Op.46,,,,
46001,100460,480,0.75,640.0,Allegro di bravura S.151,10.67 TPS (10.67 / 10.67 / 10.67),,,
46002,100460,480,0.75,640.0,Allegro di bravura S.151,,,,
46003,100460,480,0.75,640.0,Allegro di bravura S.151,,,,
46101,100461,1,0.5,2.0,Allegro,0.03 TPS (0.03 / 0.03 / 0.03),,,
46102,100461,1,0.5,2.0,Allegro,,,,
46103,100461,1,0.5,2.0,Allegro,,,,
46201,100462,48,0.5,96.0,Alleluia Op.25,1.6 TPS (1.6 / 1.6 / 1.6),,,
46202,100462,48,0.5,96.0,Alleluia Op.25,,,,
46203,100462,48,0.5,96.0,Alleluia Op.25,,,,
46301,100463,170,0.5,340.0,Allemande in A Major WoO 81,5.8 TPS (5.67 / 5.8 / 5.93),,,
46302,100463,170,0.5,340.0,Allemande in A Major WoO 81,,,,
46303,100463,170,0.5,340.0,Allemande in A Major WoO 81,,,,
